customer_id,mean,median,max,min,membership_period
AS814353,8.090909091,8,11,7,11
AS584134,4.222222222,4,8,1,8
HI575026,7.727272727,8,10,6,11
OA086620,8.181818182,8,11,6,11
HI446535,5,6,8,1,10
GD706415,4.375,4,7,2,7
GD700354,4.5,4.5,10,2,7
PL907705,3.6,3.5,7,1,9
IK862574,4.4,5,8,1,9
AS557018,4.142857143,4,7,1,6
HI562740,7.818181818,7,10,6,11
HD707253,7.090909091,7,10,5,11
TS942640,6,5,9,4,2
AS080039,5.333333333,4,10,2,2
HI340865,4.5,4,10,1,5
OA402491,4.3,3.5,9,1,9
OA224027,3.5,3.5,6,1,1
AS067995,5.25,5,9,2,3
PL806332,6,6,9,3,6
HD221159,4.111111111,5,6,2,8
GD864823,4.666666667,4.5,8,2,5
PL432893,7.636363636,8,11,6,11
OA596935,5.166666667,4,12,2,5
OA577082,4.2,4,7,1,4
OA599018,3.8,3,10,1,4
HD828510,6,4.5,12,3,3
OA247479,4.888888889,5,12,1,8
PL928334,4.111111111,3,10,2,8
OA567940,4.666666667,4,6,4,8
AS963873,3.6,3,8,2,4
PL790086,4.875,4.5,9,2,7
OA058104,7.727272727,7,11,4,11
PL959979,7.909090909,8,11,4,11
AS069263,4.666666667,2,10,2,2
AS029624,4.777777778,5,8,1,8
AS421462,5.666666667,5,7,5,2
OA923186,4.25,4,8,3,7
OA435380,4.5,4,8,2,3
HD500688,3.666666667,2,8,1,2
IK065131,4.666666667,4,9,1,5
HD460338,3.5,2,8,2,3
HI214680,5.142857143,5,9,1,6
GD862688,7.636363636,8,11,5,11
GD843057,5,5.5,8,1,3
AS525250,5.5,5.5,9,2,1
OA748749,3.8,4,6,1,4
IK710780,3.75,3,8,1,7
OA366759,5,3,10,2,2
HI408835,3.6,3,7,1,4
HD747321,5.090909091,4,9,1,10
HD919452,4,3,7,2,4
AS131358,5.666666667,5,9,3,2
TS617231,4.545454545,5,8,2,10
GD766769,4.1,3.5,9,1,9
GD778254,4.333333333,2,10,1,2
AS025956,4.4,4.5,7,1,9
GD203795,4.7,4,9,1,9
PL397032,3.8,3.5,7,1,9
IK611614,7.909090909,8,11,7,11
TS842244,5.25,4.5,9,3,3
PL759951,4.6,4,8,3,4
HI823009,3.857142857,4,7,1,6
OA385689,6,6,9,3,2
GD264669,3.833333333,2,8,2,5
GD595676,3.6,2,8,1,4
PL148706,7.272727273,8,10,4,11
OA594481,4.142857143,4,7,1,6
TS660166,4.5,5,7,1,9
OA850618,3.888888889,3,9,2,8
OA100873,8.090909091,8,11,5,11
OA268998,5,5,10,3,6
HI260363,3.833333333,2.5,9,1,5
OA660152,7.727272727,9,10,4,11
HI013029,7.636363636,8,10,4,11
IK660380,5,5,7,1,8
HD736119,6.909090909,7,9,4,11
IK134460,5.333333333,4,9,3,2
OA578672,8,9,10,5,11
TS740757,4.666666667,4,9,1,5
GD821903,8.363636364,9,11,4,11
OA068305,4.666666667,4,10,2,8
HI657393,4.833333333,5,7,2,5
PL560620,7.272727273,7,10,4,11
AS388908,3.666666667,3,8,1,8
PL400892,4.833333333,5,8,1,5
GD738015,4,4,7,1,3
HD944406,5.428571429,5,10,1,6
HD487220,8.090909091,9,10,5,11
IK009011,5.714285714,6,9,1,6
HI957144,3.6,2,9,1,4
OA831535,6.5,6.5,8,5,1
AS580776,3.833333333,4.5,5,1,5
HI181507,3.428571429,2,8,1,6
AS115149,4.111111111,3,7,1,8
PL658829,6,5,10,3,2
HD459890,4.111111111,3,9,2,8
HD751493,5.5,5.5,8,3,1
PL512409,4.333333333,4,7,3,8
AS100947,6.909090909,8,9,3,11
IK288997,4.5,4.5,8,1,1
AS195052,3.571428571,3,8,1,6
PL003692,7.272727273,7,11,4,11
TS736914,7.363636364,7,10,4,11
OA441503,4.777777778,4,10,1,8
AS846805,3.75,3,6,3,3
TS810276,5,5,8,2,6
IK234815,6.727272727,7,9,5,11
HI784027,6,3,12,3,2
IK311371,5.090909091,5,10,1,10
IK286521,4.5,3,9,1,5
AS220726,4.333333333,3,10,2,8
OA653002,5.9,5,12,3,9
TS848093,4.375,4,7,2,7
GD082530,7.454545455,7,10,5,11
PL472728,4.2,4,6,2,4
IK673736,3.333333333,2,8,1,5
IK624245,4.5,4,8,2,7
OA397694,4.444444444,4,8,2,8
OA893650,5.5,5.5,10,1,1
AS409779,5,4,9,2,6
PL734553,5.857142857,5,10,1,6
TS917520,7.272727273,7,10,5,11
HI732386,4.7,4,10,2,9
TS357747,7.909090909,8,10,7,11
HD094734,6,5,9,4,2
AS015233,7.545454545,7,11,4,11
IK026319,4.6,4.5,8,1,9
GD309433,4.1,3,9,2,9
IK044135,4.7,4,8,1,9
IK090562,4.333333333,3.5,9,2,5
OA126055,4.818181818,4,9,1,10
HD443173,3.875,3,9,1,7
HD743673,3.875,3,7,1,7
IK266585,8.454545455,8,11,5,11
IK602905,4.25,4.5,7,1,3
TS551344,4.2,3.5,9,1,9
HI841207,4.571428571,3,9,2,6
HI103175,7.090909091,7,10,5,11
HD926451,6,6,8,4,1
GD594854,8,8,11,6,11
PL013000,7.727272727,7,9,6,11
GD547144,4,4,8,1,4
HD187665,7.636363636,8,9,6,11
GD523289,4.125,3.5,8,2,7
HD703891,5.5,5.5,10,1,1
HD804041,5,4.5,9,2,3
TS993439,6.5,6.5,10,3,1
OA103150,4.666666667,3,9,2,2
TS964483,7.9,8,11,5,10
AS280969,5.333333333,4.5,8,3,5
HI910114,5,4.5,8,1,5
AS116472,5,5.5,7,2,5
HI586644,3.6,3,8,1,4
GD856484,5.333333333,5,9,2,2
HD625291,4.25,4.5,6,2,7
TS219429,8.3,8,10,7,10
HD192887,5.2,5.5,9,1,9
HD565805,3.555555556,3,8,1,8
OA419926,3.777777778,4,7,1,8
OA599080,5.333333333,4.5,10,4,5
IK126851,4.5,4.5,7,2,1
TS342811,7.8,7.5,10,5,10
GD730210,3.888888889,4,8,1,8
AS822877,7.4,7,11,6,10
IK854778,3.222222222,3,8,1,8
PL311399,4.8,5,8,2,9
IK453226,7,7.5,8,5,10
IK548249,4.7,4,10,1,9
HI191890,6.5,6.5,10,3,1
HD678019,4.375,4,8,1,7
PL823122,8.3,8,12,6,10
HD555581,8.2,8,9,7,10
HI714742,4.857142857,6,7,1,6
HI271061,3.7,3,9,1,9
AS745792,4,4,7,2,4
PL526101,3,2,8,1,4
TS279306,5,4,9,4,4
PL323691,4,3,10,1,4
OA669176,4.8,4.5,10,1,9
HD781345,4.5,5,7,2,5
PL103598,3.333333333,2,7,1,8
HI433894,3,2,7,2,4
HI687125,5.333333333,5,10,1,2
GD807513,8.4,9,10,6,10
IK758927,7,7,9,5,10
GD069335,7,7,12,2,1
AS748245,4.444444444,3,8,2,8
OA131146,8.4,8.5,12,5,10
HI511961,6,6,9,3,1
TS124176,7.8,8,10,5,10
IK168411,4.666666667,4,9,1,2
IK186228,3.666666667,2.5,9,1,5
AS472959,4.857142857,5,10,1,6
HD724425,7.4,8,9,5,10
GD137323,5.571428571,6,9,3,6
TS921837,4,3.5,9,2,9
IK597919,4.666666667,4,8,2,2
HI099779,6.7,7,9,4,10
OA614379,4,4,9,1,8
OA140594,4.285714286,5,7,2,6
TS598570,4,3,8,2,4
AS163543,4.2,3,8,1,4
TS094366,3.777777778,3,8,1,8
GD372798,3.7,3,8,1,9
HI844972,3.5,2.5,8,1,7
HI154843,7.3,8,10,4,10
IK322778,8.1,8,10,5,10
IK662753,7.2,7,9,6,10
TS726881,4.857142857,5,7,2,6
IK060981,5.25,4.5,10,2,3
OA389068,8.5,9,12,6,10
TS752925,8.4,8,11,6,10
OA353264,5.25,5,8,3,3
HI620428,4.7,4.5,9,2,9
IK364005,8.5,9,12,5,10
GD192754,4.111111111,4,7,1,8
TS427553,4.666666667,4,9,1,2
HD841739,4.444444444,3,8,2,8
OA327340,7.7,8,10,5,10
HI513968,7.5,7.5,10,4,10
PL183628,4.666666667,5,7,2,2
OA441851,6.5,6.5,10,3,1
GD942165,3.75,3.5,6,2,3
OA332826,7.4,7,11,6,10
TS910887,7.3,7,10,5,10
OA357510,3.4,2,9,1,4
GD903750,4.2,3.5,10,1,9
TS447283,7.4,7,10,6,10
AS008805,4,4,8,1,9
AS212132,3.555555556,3,7,1,8
AS680056,4.75,4.5,7,3,7
TS166191,4.666666667,3,9,2,8
HI805260,6.333333333,5,9,5,2
TS094459,4.375,3.5,9,1,7
GD459084,7.8,8,10,5,10
HI560276,4.555555556,5,10,1,8
HD883595,5.333333333,4,9,3,2
GD991319,3.6,3.5,8,1,9
PL170709,7,7,9,5,1
HD762655,4.625,4.5,9,2,7
AS708113,4.428571429,5,8,1,6
PL826676,4.5,4,9,1,3
AS665097,4,3,9,1,6
GD893916,8.1,8,12,5,10
OA399367,5.142857143,4,8,3,6
OA869840,7.7,8,10,5,10
GD879310,4.333333333,4,10,1,5
AS820169,4.5,4,8,2,3
PL409655,4,3.5,7,2,3
HI415680,4.7,4.5,7,1,9
PL113946,5,5.5,9,1,5
GD092126,4.333333333,3,8,2,2
HI958817,3.375,3,7,1,7
AS854424,3.9,4.5,8,1,9
HD738121,7.4,7,11,5,10
PL031436,4.6,4.5,10,1,9
TS173314,7.7,7.5,10,5,10
AS217722,7.3,7,11,6,10
IK651569,4.714285714,4,9,2,6
OA311004,3.6,2,10,1,4
PL834061,6.7,6,10,5,10
GD659982,7.8,7.5,10,5,10
IK626501,7.9,8,10,5,10
PL541970,4.166666667,3.5,8,1,5
GD318523,5.333333333,5,10,2,5
IK638789,7.7,8,9,5,10
OA467724,4.333333333,3,8,2,2
AS859775,8.1,7.5,12,6,10
HI218595,8.7,8.5,11,5,10
HD375116,3.5,3.5,6,1,1
PL613759,4,3,7,2,4
OA215175,4.428571429,4,8,2,6
PL886444,3.8,3,8,1,4
IK331285,4.25,3.5,7,3,3
PL145577,4.111111111,4,8,1,8
PL649138,4.857142857,5,8,1,6
GD869667,8,7.5,12,5,10
OA451950,3.125,3,6,1,7
PL576454,5,4.5,8,2,5
PL249372,5,5,9,1,5
HD774056,5,4.5,9,2,3
HI138847,4.5,4,8,2,3
HD024506,5,3,11,2,6
GD121535,4.142857143,4,7,2,6
TS466629,8.5,8,11,5,10
HI205526,7.1,7,10,4,10
OA023562,7.9,8,10,6,10
AS654830,6.8,6.5,9,5,10
AS609865,8.1,8,11,6,10
TS056568,7.7,8,11,5,10
GD314208,4.2,3.5,8,1,9
IK761183,8.1,8,10,6,10
HD291079,4.428571429,5,7,2,6
GD763297,5,4.5,9,3,7
HD832421,5.428571429,6,9,2,6
TS949361,7.9,8,11,5,10
TS070436,8.2,8,11,5,10
IK317256,4.714285714,5,7,1,6
OA797088,7,7,9,5,1
TS420082,5,5,6,4,2
AS471761,6.5,7,8,2,10
OA207255,7,7,9,4,10
HI864084,4.5,4,8,3,7
PL806914,4.2,4,7,2,9
PL754630,8.6,9,11,6,10
IK777885,5.333333333,3,11,2,2
TS796460,5.75,5,9,4,3
OA795064,4.4,4,7,2,4
HI680854,3.875,3,7,1,7
HD058348,5.166666667,5,7,4,5
HI312309,7.8,7.5,10,5,10
GD324324,4.555555556,4,10,1,8
TS205006,4.5,3.5,10,1,7
OA788987,6,5,12,1,2
PL563502,7.777777778,8,9,6,9
HI778952,7.555555556,8,9,5,9
AS577195,4.857142857,4,8,2,6
OA328771,7.777777778,8,10,6,9
PL279584,7.666666667,9,10,4,9
TS208637,8,8,9,5,9
TS893503,3.8,2,7,1,4
GD398654,4.375,3,11,2,7
AS210576,4,4,6,2,7
PL978177,4.4,5,7,2,4
PL744883,4.8,4,9,2,4
OA823729,4.571428571,4,10,1,6
TS609198,4.6,4,7,3,4
IK152942,3.6,2,8,1,4
HD872512,6.888888889,7,9,5,9
IK629720,4.714285714,5,8,2,6
AS517285,8.555555556,9,10,6,9
AS854458,4.111111111,3,10,1,8
IK820199,5.222222222,5,9,3,8
AS863944,3.833333333,3.5,7,1,5
HD538485,5.5,5.5,9,2,1
GD629291,8.333333333,8,10,6,9
OA030221,5.285714286,6,7,2,6
AS115629,3.444444444,4,7,1,8
AS568468,4.5,4.5,8,1,5
GD375940,7.777777778,8,9,6,9
TS795349,7,7,10,1,9
HI904723,5.25,5,7,4,3
AS722513,5.25,5,9,2,3
PL417753,7.666666667,8,12,4,9
HI615448,6.777777778,7,9,4,9
TS369884,8.111111111,8,10,6,9
HI118782,7.444444444,8,10,4,9
HD451225,5,4,9,3,3
AS549090,4.2,3,7,3,4
PL737511,5.714285714,5,9,3,6
HI207778,8.111111111,8,10,7,9
OA672463,6.777777778,7,8,5,9
GD292406,5.111111111,6,9,1,8
TS978415,8.666666667,8,14,6,9
IK537890,8.333333333,9,10,6,9
OA239766,4.625,4.5,8,2,7
IK680230,4,4,6,2,4
AS914120,5.5,5,10,2,7
HI479910,8.5,8.5,12,5,1
PL964230,7.555555556,8,11,6,9
GD822507,5.5,5.5,8,3,3
HD164041,4.111111111,4,8,1,8
TS951395,4.125,4,8,1,7
AS972005,4.25,4,9,2,7
AS347139,7,7,12,2,1
TS569032,8.222222222,8,11,7,9
HD471878,7.666666667,8,11,3,9
TS208446,4.25,3.5,8,2,3
HI532336,3.75,3.5,7,1,3
IK566847,4.2,4,8,2,4
AS062717,3.8,3,8,1,4
AS484367,3.833333333,3,7,1,5
GD880007,4.666666667,4,8,3,5
OA947794,4.571428571,4,8,2,6
HI067846,8.111111111,7,11,6,9
OA449732,4.25,3.5,8,2,3
HD821664,4.714285714,5,9,1,6
HI948138,5.285714286,5,10,1,6
HD417609,4.6,4,8,2,4
GD790125,4.222222222,3,10,2,8
AS722697,4,3,7,1,8
GD460554,4.571428571,4,7,2,6
HI780815,5.5,5.5,8,3,1
GD955939,7.333333333,7,9,4,9
HD981245,8.222222222,8,11,6,9
HI484575,9,9,12,7,9
OA549397,7.777777778,8,10,5,9
HD219882,7.111111111,7,9,5,9
HD734247,6.666666667,6,9,5,9
IK757849,4.777777778,4,9,2,8
IK861991,9.444444444,10,12,6,9
OA613034,7.666666667,7,10,5,9
TS855951,7.222222222,7,10,5,9
HD256988,7.888888889,8,9,6,9
OA245705,7.222222222,7,9,6,9
HI819179,8.111111111,8,10,7,9
HI314268,5.428571429,6,9,2,6
PL678909,7.666666667,8,10,6,9
PL666694,5.571428571,5,9,2,6
TS819365,4.75,4.5,8,2,3
GD362869,4.125,4.5,7,1,7
TS917884,9.222222222,9,12,7,9
IK617484,4.333333333,4,11,1,8
HD693175,8.222222222,8,12,5,9
TS282800,5.333333333,5,8,2,5
GD462529,4,4,7,1,5
IK891907,7.222222222,7,9,6,9
TS667330,7.666666667,8,9,3,9
HD025535,4.666666667,4,8,2,2
TS647525,5.333333333,4,9,3,2
HI723465,5.666666667,5,8,4,2
PL999317,4,2,8,2,2
GD015238,4.571428571,4,9,2,6
GD785491,4.833333333,5,9,1,5
HI555356,4.222222222,4,8,1,8
OA500792,4.75,5,8,1,7
HD300844,8.333333333,8,10,7,9
PL586396,8.111111111,8,10,7,9
AS760415,8.888888889,8,12,7,9
GD819763,7.666666667,8,9,4,9
AS251921,5,4,10,1,2
OA210759,8.5,8.5,10,7,1
AS611649,8,8,9,7,9
AS355842,6.333333333,5,10,4,2
HI298989,8.444444444,8,10,6,9
HI587459,7.777777778,7,10,6,9
PL829579,5,4,8,3,2
TS672241,4.5,4.5,8,1,1
PL844775,3.666666667,2,10,1,5
OA417856,4.222222222,4,7,1,8
HD076496,3.833333333,3,9,2,5
TS455361,4,2,8,2,2
TS602789,7.666666667,7,10,5,9
TS963433,4.166666667,4.5,6,1,5
TS457036,7.666666667,8,11,4,9
AS460629,7.555555556,8,9,6,9
IK519538,4.222222222,3,9,1,8
GD192337,8.222222222,8,11,7,9
GD607294,7.444444444,7,11,5,9
HD171591,4.75,4.5,8,2,7
PL337214,4.555555556,5,7,2,8
IK774332,4.666666667,4,9,1,2
TS419694,8.111111111,8,11,7,9
GD385195,7.555555556,7,10,6,9
PL944541,7.444444444,7,11,5,9
IK578389,3.5,2.5,8,1,7
TS011777,5,5,9,3,6
GD957280,7,5,11,5,2
IK795154,3.5,2.5,7,1,5
HD798338,7.5,7,9,6,8
TS456293,8,8,10,6,8
HD966829,6.75,6.5,10,5,8
GD094728,5.75,5,12,1,3
AS092688,4.5,5,7,2,5
HI057067,8,8,10,7,8
OA911569,7.875,7.5,10,6,8
AS987950,7.5,7.5,8,7,8
TS064860,8.75,9,10,6,8
HI461906,8.625,8.5,12,7,8
HI022788,8.25,8.5,11,5,8
HI077107,7.75,7.5,12,5,8
GD521924,4,1,10,1,2
OA436769,7,7,9,4,8
PL305915,8.75,8.5,12,7,8
HD864513,5,5,6,4,2
HD280416,5,5,8,2,1
OA796761,8.875,9,10,7,8
HI190648,3.8,3,8,1,4
OA868549,5.5,5,8,4,3
AS301190,4,4,8,1,5
OA232392,6.5,6.5,8,5,1
TS569923,7.625,7.5,10,5,8
TS935488,8.25,8,10,6,8
GD608468,8.25,9,10,5,8
HD872088,8.5,9,11,6,8
AS993100,8.375,7.5,12,7,8
OA248247,9.125,8.5,12,6,8
TS407799,7.125,7.5,9,4,8
PL573838,6.666666667,5,11,4,2
HI161579,3.4,2,9,1,4
PL018417,8.125,8,13,6,8
OA752333,4.5,3.5,10,1,3
AS677499,5.142857143,4,10,2,6
IK088821,7.25,6.5,10,5,8
HI048809,4.25,3.5,11,1,7
OA802485,4,4,9,1,4
HD875310,7.5,7,10,5,8
TS448652,7.375,7.5,10,5,8
HI450290,4,3.5,7,2,3
IK641262,4.857142857,5,9,1,6
GD864253,8.625,8.5,13,6,8
HD994980,8.5,8,12,6,8
TS325787,4.166666667,4,8,1,5
GD792268,3.6,3,7,1,4
GD415795,7.5,8,9,6,8
GD152773,7.625,8,9,6,8
TS918434,5,5,8,2,1
GD260951,7.625,8,10,5,8
OA775014,5.125,4,9,3,7
AS019120,5.333333333,5,8,3,2
AS904548,7.125,7.5,9,5,8
TS906632,4.714285714,6,8,1,6
HD691730,4.5,4.5,8,2,7
HI348702,3.333333333,2.5,6,1,5
HD523141,4.666666667,3.5,9,2,5
TS260976,8.5,8.5,10,7,8
OA307560,8.625,8,11,7,8
HI205010,4,4,6,2,6
GD738012,4.75,4.5,8,2,3
PL902543,4.714285714,4,9,3,6
TS515806,5.666666667,4,10,3,2
AS935662,4.625,3.5,9,2,7
HD885693,7,5,13,3,2
GD725119,3.875,4.5,7,1,7
PL937719,6,7,8,2,5
AS847598,7.875,7.5,11,6,8
TS014817,3.8,4,8,1,4
OA682046,7.25,7,11,5,8
IK975392,7.625,7,11,5,8
HD286424,8,8,10,6,8
PL647280,3.8,2,8,1,4
TS701801,4.6,4,9,1,4
PL288896,8.375,8,12,6,8
GD172229,4,3,7,2,6
GD841278,7,7,9,5,1
GD259467,5.857142857,5,9,4,6
AS610675,7.875,8,11,6,8
TS512288,4.25,3,8,2,7
OA361949,8.25,8.5,10,5,8
HD412432,8.125,8,10,6,8
AS211303,8,7.5,11,6,8
PL028675,7.125,7.5,9,4,8
IK876176,7.75,7.5,11,5,8
HI155130,6.333333333,6,9,4,2
PL237753,8,9,9,5,8
PL350979,7.75,7.5,10,6,8
PL417414,4.5,4.5,8,1,3
IK087573,7.875,7.5,10,6,8
IK775424,5.428571429,4,9,3,6
PL390331,8.375,8,11,6,8
IK342588,4.75,4,11,1,7
IK802122,8.5,9,10,5,8
TS411019,5.142857143,5,10,1,6
PL744590,4.2,3,9,2,4
HI337814,4.5,4.5,7,2,1
AS581309,4.166666667,3,8,1,5
HD163236,8.125,8,10,7,8
AS441031,4,4,8,1,6
IK377339,6.666666667,5,11,4,2
OA298480,7.875,8,9,6,8
AS938080,4.75,3.5,9,3,3
AS273321,4.333333333,4,7,2,2
TS772424,8,8,10,5,7
TS114225,4.714285714,5,8,1,6
TS998593,8.142857143,8,9,7,7
HD861345,4.428571429,3,8,1,6
AS408690,8.714285714,9,11,5,7
HD028682,8.714285714,9,10,7,7
HD896111,8.142857143,8,11,6,7
GD030141,8.142857143,8,10,5,7
HI234332,7.714285714,8,9,6,7
IK779828,8.428571429,8,10,7,7
HD679144,8.857142857,9,11,5,7
TS203709,8.142857143,9,10,6,7
HI836555,8.285714286,9,10,6,7
GD300982,5.5,4.5,9,4,5
OA931177,7.428571429,7,11,4,7
OA096601,5.666666667,5,8,4,2
HD526634,4.5,3.5,9,2,3
HI320690,8.571428571,9,11,3,7
HD615996,4.6,5,7,2,4
HI678237,5.2,4,10,2,4
IK921715,6.5,6.5,9,4,1
PL191946,8,8,9,7,7
OA577875,7.571428571,8,9,6,7
HD930692,8.142857143,9,10,4,7
HI074037,4,3,8,2,4
HI730543,7.857142857,7,10,6,7
OA138193,8,8,10,5,7
OA190016,8,8,9,7,7
HD251544,8.142857143,8,12,4,7
GD825687,8.571428571,9,13,5,7
HD269790,4.857142857,6,8,1,6
IK244606,4.833333333,4,9,1,5
HI548769,8.428571429,8,10,7,7
HI296573,5.285714286,4,11,2,6
TS651558,6,6,8,4,3
GD969635,7.571428571,8,10,4,7
HI994023,7.428571429,7,11,5,7
PL397039,7.428571429,8,10,4,7
PL301649,7.857142857,8,11,6,7
IK132840,4.4,3,9,1,4
AS176615,4.666666667,3,10,2,5
HI222369,8.571428571,8,12,6,7
HD104458,7.714285714,8,11,5,7
PL255598,8.428571429,9,11,5,7
IK006186,3.666666667,2.5,8,1,5
GD751187,7.857142857,9,10,3,7
HI627474,6.5,6.5,11,2,1
HI841350,5,5,8,2,5
HD250940,4.5,4,9,2,5
GD327788,3.6,3,7,1,4
HI026335,8.857142857,9,10,7,7
OA113778,4.666666667,4,7,3,2
HD960445,7.571428571,6,11,5,7
TS743507,8,8,10,5,7
AS778425,7,6,11,4,2
PL613503,9.142857143,8,11,7,7
HD205494,8.142857143,8,11,6,7
HD547869,4.285714286,5,6,1,6
PL709804,3.142857143,3,7,1,6
OA736727,8.285714286,9,9,7,7
HI926833,7.714285714,7,10,5,7
PL865086,4.666666667,4,8,2,2
TS945403,8.571428571,9,10,6,7
HI573204,5,6,8,1,2
AS271899,5,5,8,2,1
IK881653,4.833333333,5,8,1,5
OA979523,9,9,11,6,7
TS985617,9.142857143,9,10,8,7
AS124155,8.857142857,8,12,6,7
AS170643,7,7,8,5,7
IK429683,8.571428571,9,11,6,7
GD535028,8.428571429,9,11,5,7
OA207651,8.571428571,8,10,7,7
IK162208,5.25,5.5,7,3,3
IK803368,7.857142857,8,10,5,7
HD236166,4,4,8,1,4
PL491769,7,7,8,6,1
PL127975,7.857142857,7,10,6,7
OA377206,5,5,7,3,6
GD079438,7.428571429,8,10,5,7
OA886148,5,4.5,7,4,3
TS596869,3.8,3,8,1,4
AS736503,4.571428571,5,8,1,6
GD761771,8.142857143,8,10,7,7
TS798292,8,8,9,7,7
HD711126,4,3,8,1,2
HI588265,7.5,7.5,10,6,6
GD139734,7.666666667,7.5,10,6,6
AS280807,5,4,8,3,2
HI103857,8,8,10,5,6
AS333307,5.25,5,8,3,3
OA575659,7.833333333,7.5,10,6,6
AS145720,8,8,9,6,6
HD761679,5.5,5.5,7,4,1
PL983619,6.666666667,5,12,3,2
OA779848,8.5,8,11,7,6
GD991251,7.5,7.5,11,5,6
PL848198,8.333333333,8,10,7,6
HI444972,5,5,10,2,5
PL011734,4.6,5,7,2,4
GD148951,5.6,5,11,2,4
IK357517,4.2,3,7,2,4
AS172434,5.5,6,7,3,3
GD648698,8.166666667,7.5,11,7,6
HI093008,8.5,8.5,10,7,6
HI183847,7.333333333,7.5,10,5,6
HI384373,5.333333333,3,11,2,2
IK562556,8.166666667,8,11,7,6
PL322930,8,8.5,10,5,6
AS093634,8.166666667,8,10,7,6
GD772041,5.4,6,9,2,4
OA483899,8.5,8.5,12,5,6
TS979550,8,7.5,10,7,6
TS299738,7.5,8,9,5,6
OA076575,4.333333333,3,7,3,2
OA689729,7.166666667,7.5,10,4,6
TS581064,4.833333333,4.5,8,1,5
GD557151,4.25,5,6,1,3
HD166317,9.5,9.5,12,7,6
GD518514,7.833333333,8,11,4,6
AS306340,8.833333333,10,11,5,6
HI060699,7.666666667,7.5,10,6,6
HI518590,7.5,7.5,9,6,6
GD485258,8.166666667,8,11,7,6
HI050277,4.166666667,3,9,1,5
TS039078,7.5,7,11,4,6
OA848183,8.166666667,8,11,5,6
GD871151,7,7,8,6,1
TS209540,8.166666667,8.5,10,6,6
HD622760,7,7,8,6,6
PL931945,4.333333333,4,7,2,2
HI305198,9,9,10,8,6
GD626486,7.833333333,8,10,5,6
OA161496,8.5,8,10,8,6
TS594841,4.75,5,8,1,3
GD756032,4.4,3,8,1,4
HI463565,4.333333333,4,9,2,5
AS417148,8,8,10,6,6
PL102815,8.166666667,8,11,6,6
PL833813,8.833333333,8.5,11,7,6
HD437733,7.166666667,7.5,9,5,6
PL353504,7.333333333,6,13,6,6
OA981416,8,8.5,9,6,6
AS976422,8.333333333,8.5,10,6,6
HD235846,5,5,9,1,1
IK595706,4.5,5,8,1,5
HI486664,8.333333333,8,9,8,6
TS169717,9,9,12,7,6
HD477499,8,7.5,12,5,6
AS551109,7.333333333,8,8,5,6
HI250121,8.333333333,8,12,7,6
TS790872,8.666666667,9,10,7,6
HI827303,8,8,9,7,5
AS090627,5.2,6,9,1,4
HI679584,8.6,8,12,7,5
HD872325,9.4,10,11,8,5
GD008122,8.4,8,10,7,5
OA514351,6.8,7,8,5,5
HI611999,7.4,8,9,6,5
AS963713,3.6,4,6,1,4
PL046877,7.4,7,9,6,5
PL433500,5.666666667,5,8,4,2
AS352069,4.2,3,8,2,4
HI550641,7.8,8,10,6,5
TS486027,3.8,3,7,2,4
HI093998,9,9,11,6,5
HD872002,6.5,6.5,10,3,1
GD322464,8.8,9,10,8,5
HD548971,9.4,10,12,7,5
IK575556,7.4,7,10,4,5
PL813822,8.2,8,10,6,5
IK619330,8,9,10,5,5
HD347814,5.5,5.5,7,4,3
PL820138,7.4,7,8,7,5
AS510249,6.5,6.5,8,5,1
PL342349,8.2,8,11,6,5
PL089632,9.4,10,10,8,5
TS414667,4,4.5,6,1,3
IK593765,8.8,9,10,7,5
AS612530,4.333333333,3,8,2,2
OA917468,5.5,5.5,9,2,3
HI422675,7.6,8,10,5,5
HD418663,8.2,8,9,7,5
OA332032,8.8,9,12,6,5
OA275903,8.2,8,11,7,5
HI594423,7.8,8,9,6,5
OA564097,6.333333333,6,10,3,2
GD788700,6.666666667,5,12,3,2
IK769245,8.8,8,12,7,5
TS724973,8,9,9,6,5
AS139288,8.6,8,10,7,5
IK867288,6.6,6,9,5,5
AS841064,8.2,8,10,7,5
HI174362,8,8,10,7,5
HD449288,7.8,8,9,7,5
HD825382,8.8,9,11,7,5
PL327386,9,9,10,7,5
HI757006,8.4,9,10,5,5
GD519151,8.6,9,10,7,5
HI642668,8.2,8,11,6,5
OA304121,9.2,9,10,8,5
GD305966,6,6,10,2,1
OA129113,7.6,7,9,7,5
OA940123,4,3.5,7,2,3
TS362101,8,7,11,6,5
OA164489,5.333333333,4,9,3,2
IK980021,9,9,13,5,5
HI209367,4.4,4,7,2,4
HI450576,7,7,8,6,5
TS357226,8.2,8,9,8,5
HD904794,9.2,9,11,8,5
HD556323,8.8,9,11,6,5
GD254596,8.2,8,10,7,5
PL240187,8,8,9,7,5
HD908685,9.2,9,11,8,5
OA252665,7.2,8,8,5,5
PL424051,7.6,8,10,5,5
GD984713,7,7,8,6,4
HI909325,7.5,8,9,5,4
PL695626,7.5,7.5,8,7,4
OA381610,7.5,8,8,6,4
HD758694,5.333333333,5,8,3,2
GD559311,8,8.5,10,5,4
IK326206,7.75,7.5,9,7,4
AS376179,6.75,7,8,5,4
PL764577,9,9,11,7,4
TS971314,5.5,5.5,7,4,1
PL400581,8.75,8,11,8,4
AS526754,7.25,7,9,6,4
