,A,B,"dict(A,B)",#(A)+#(B)
3072,6607,6831,0.3444226781358906,7
3073,1924,6599,0.34442267813589067,7
3074,6263,6598,0.3444226781358907,6
3075,2865,6730,0.3444226781358907,5
3076,5294,6412,0.34442267844226687,5
3077,2219,6853,0.3448396428479012,5
3078,3356,6416,0.3452253921617207,5
3079,3518,6316,0.3459695633105657,4
3080,6398,7115,0.34596956331056583,6
3081,769,6683,0.34681145642094596,5
3082,5613,7109,0.346811456420946,7
3083,32,6708,0.3468114564970123,6
3084,849,7095,0.3468114564970126,5
3085,5867,6328,0.3469209588499229,6
3086,6484,7008,0.3469951058709925,10
3087,6197,6932,0.3471196166849942,10
3088,5217,6500,0.3474133892074359,4
3089,2358,6113,0.3482032164951267,3
3090,6182,6622,0.3482032164951267,8
3091,1391,6955,0.34820321649512675,5
3092,6483,6989,0.34820321649512675,10
3093,3043,6663,0.34820321649512687,5
3094,6574,6963,0.3488751533547946,12
3095,6203,6934,0.34887515335479474,5
3096,6397,6680,0.34936610643611876,8
3097,6120,6522,0.3529027912680988,10
3098,142,6992,0.35508355789014384,4
3099,6222,6772,0.3550835578901439,19
3100,6750,6826,0.3550835578901439,8
3101,2312,2622,0.3550835578901439,2
3102,6603,6751,0.35508355789014395,14
3103,5069,5776,0.35510214489631375,5
3104,394,7047,0.3551021448963138,6
3105,6804,7167,0.3551021452677669,7
3106,6792,6793,0.3561928835117622,11
3107,6241,6695,0.35619288351176226,6
3108,6368,7043,0.35619288351176226,10
3109,6191,6394,0.35619288351176226,5
3110,4779,6281,0.3561928835117625,11
3111,6066,6764,0.35619288365988844,7
3112,2815,6504,0.35619288365988844,4
3113,5574,6995,0.35619288365988844,5
3114,5575,6996,0.35619288365988844,7
3115,6207,6987,0.35619288365988844,12
3116,3007,7010,0.3561928836598885,5
3117,6349,6647,0.35619288365988855,7
3118,6445,6783,0.35619288365988855,5
3119,3602,3849,0.35619288365988855,2
3120,1640,6868,0.3561928836598886,5
3121,6103,6785,0.3566162475496425,10
3122,6424,7235,0.3566162475496425,6
3123,2571,6830,0.3566162475496425,5
3124,2897,6833,0.3566162475496425,4
3125,6226,6921,0.3566162475496426,6
3126,6280,7132,0.35661624754964266,11
3127,716,6692,0.3566162475496427,4
3128,6439,6644,0.3566162475496427,11
3129,1593,6926,0.35661624784554313,3
3130,6632,6685,0.35661624784554335,15
3131,6558,6860,0.35858681708000123,13
3132,7106,7237,0.3585868170800013,21
3133,2310,6604,0.3585868170800013,7
3134,1085,5718,0.358586817594982,5
3135,5392,6637,0.3611021898127069,18
3136,1064,6167,0.361102189812707,8
3137,730,6139,0.361102189812707,4
3138,5421,6115,0.36110218981270703,16
3139,6121,6178,0.36110218981270703,11
3140,3395,3700,0.36110218981270703,2
3141,6041,6399,0.3618623911986753,9
3142,6107,6332,0.36237180487651616,7
3143,436,5953,0.36237180487651616,3
3144,6258,6549,0.36237180487651616,13
3145,3940,5961,0.3623718052405169,4
3146,609,7013,0.3623718052405174,7
3147,6075,6960,0.36237180524051743,7
3148,6786,7135,0.36237180524051743,7
3149,6575,6787,0.36237180524051743,19
3150,1271,7123,0.3623718052405175,5
3151,6262,7018,0.3623718052405175,6
3152,5088,6578,0.3623718052405175,8
3153,2984,6186,0.3633317197454967,3
3154,6546,6749,0.3641334729748616,11
3155,6617,6770,0.3641334729748616,10
3156,4369,6693,0.36413347297486165,9
3157,1581,6315,0.36413347297486165,3
3158,2675,7089,0.36413347297486165,3
3159,2072,6675,0.36413347297486176,5
3160,5951,6605,0.3641334730473097,10
3161,6201,6876,0.3645491408534582,9
3162,6059,6784,0.36620169274186076,17
3163,3084,6724,0.367189251438162,4
3164,5805,5909,0.36850786990550494,5
3165,3644,6395,0.36883967686284275,3
3166,5276,6809,0.36993969768157065,15
3167,5275,6811,0.36993969768157076,20
3168,3014,3403,0.3703267381699569,2
3169,6731,6798,0.3713022268835975,7
3170,2756,3247,0.3713022268835975,2
3171,5284,6437,0.37130222688359754,6
3172,5180,7076,0.37130222688359754,5
3173,6289,6975,0.3713022268835976,5
3174,5999,6506,0.37130222688359765,4
3175,6272,7044,0.37130222688359765,12
3176,5960,6291,0.37130222688359765,5
3177,6843,7138,0.37130222688359765,12
3178,1570,1807,0.37130222688359765,2
3179,1880,6640,0.37130222688359765,6
3180,5425,6927,0.3713022268835977,4
3181,3612,6204,0.37165494536795074,3
3182,6070,6907,0.3720383490258485,16
3183,631,896,0.3720383490258485,2
3184,6584,7150,0.3720383490258487,26
3185,6555,7042,0.37203834938039215,18
3186,6689,6776,0.37203834938039226,21
3187,1533,6702,0.37203834938039226,5
3188,5249,6768,0.37307957609649495,7
3189,5939,6777,0.37307957609649495,11
3190,6614,6755,0.37307957609649495,14
3191,6380,6867,0.37307957609649506,9
3192,1259,6795,0.3730795762379166,3
3193,1801,6848,0.37400131549202537,4
3194,3259,6997,0.3747781303328927,5
3195,6864,7170,0.37509633249222085,14
3196,1574,6319,0.3753130385204582,3
3197,3674,6889,0.3762950470718656,7
3198,6192,6818,0.3774682619705526,5
3199,6628,6721,0.37769279390675775,16
3200,5910,6525,0.3782294869405056,5
3201,6462,6669,0.3793707228878032,5
3202,5501,6916,0.37937072288780327,4
3203,6405,6733,0.37965083713327574,12
3204,2894,6535,0.3811759637622015,3
3205,6473,6898,0.3819856676743461,10
3206,6797,7017,0.38198566767434633,10
3207,6615,6977,0.38198566822684354,5
3208,2625,5864,0.3821358661867827,3
3209,6451,6532,0.3828459044903625,10
3210,1138,6924,0.3828459044903627,3
3211,6383,7248,0.3833545355776658,17
3212,2257,6958,0.38335453557766586,5
3213,6631,6842,0.38335453592174357,8
3214,6362,6961,0.3833545359217436,7
3215,3201,6999,0.3853306736533267,10
3216,2993,3107,0.3858230815756916,2
3217,6743,6847,0.38617209118890816,13
3218,6415,7074,0.38623966489905787,8
3219,6571,6582,0.3875310871719002,8
3220,268,578,0.38753108717190043,2
3221,6429,6616,0.3875310871719005,11
3222,1586,6088,0.3875310871719005,4
3223,6471,6778,0.38753108717190055,13
3224,6152,7234,0.38753108717190055,6
3225,5662,6976,0.38753108717190055,7
3226,3517,3527,0.38765948313502613,2
3227,6375,6393,0.3876594831350262,8
3228,6748,6825,0.3876594831350262,11
3229,5904,6930,0.3876594831350263,7
3230,2766,6887,0.3877003217756126,6
3231,3357,6738,0.3903771554874314,3
3232,40,5557,0.39147682730130307,3
3233,6245,6882,0.39147682730130307,4
3234,4573,7060,0.3914768273013032,5
3235,521,6283,0.39147682730130323,5
3236,726,6782,0.3914768273013033,5
3237,6857,6959,0.3914768275708542,10
3238,6387,6970,0.39147682757085434,9
3239,5825,7290,0.39147682757085445,6
3240,6020,6679,0.3917212438908534,9
3241,6321,6625,0.39235345497187535,4
3242,2891,7194,0.39317977220112005,3
3243,6385,6859,0.3931797722011201,10
3244,6649,7205,0.3931797722011201,5
3245,4427,6608,0.3931797722011202,4
3246,6610,6744,0.3931797722011202,7
3247,5850,6696,0.39327275990217364,4
3248,6285,6760,0.39327275990217403,4
3249,129,6148,0.39327276037173414,3
3250,749,6234,0.3932727603717342,3
3251,6039,7040,0.394184925320095,6
3252,6972,7016,0.3943293883595501,7
3253,6146,6911,0.39432938835955017,8
3254,6589,7166,0.39432938835955017,9
3255,6839,7107,0.39432938835955017,17
3256,6557,7168,0.3943293883595502,20
3257,6379,6908,0.3943293883595502,19
3258,7020,7238,0.3943293883595502,12
3259,6450,6539,0.3959655640599656,8
3260,952,7211,0.3959655640599656,6
3261,6547,7137,0.39596556405996564,13
3262,672,6828,0.3959655640599657,5
3263,763,6633,0.3959655640599657,4
3264,6597,6901,0.3959655640599657,12
3265,6347,7052,0.39596556412658956,7
3266,6514,7391,0.39711287675982354,19
3267,6611,6666,0.39718512257392163,8
3268,6524,6742,0.39803962079519906,12
3269,6902,7148,0.3994204817950632,7
3270,6284,6880,0.39942048179506334,9
3271,6502,7080,0.39942048179506334,8
3272,6095,6536,0.3999251595427858,5
3273,2624,7301,0.40027268654906445,6
3274,6526,7015,0.40113202897453126,4
3275,3157,7252,0.4018889279113708,5
3276,6592,6896,0.40194579894199645,19
3277,3218,3868,0.4019457994670574,2
3278,3213,7311,0.40194579946705755,3
3279,7077,7260,0.4032305478264663,10
3280,6968,6980,0.40323054782646645,12
3281,4439,6626,0.40323054782646645,5
3282,5819,7306,0.40323054782646645,9
3283,1269,1872,0.4032335349832615,2
3284,5366,6732,0.4032335349832616,5
3285,6595,7220,0.40420775831363365,8
3286,3425,6668,0.40420775831363365,3
3287,6641,7067,0.4042077584441642,18
3288,2179,2633,0.4042077584441643,2
3289,1753,6655,0.4042077584441643,5
3290,6336,6585,0.4042077584441644,8
3291,6408,6940,0.4057065722965484,8
3292,6414,6623,0.4063543610438731,7
3293,6153,7382,0.4069018387287738,17
3294,7302,7357,0.4085804591699229,14
3295,2069,6662,0.4096769544466967,3
3296,5258,7310,0.41076855389209027,7
3297,2973,6036,0.412688367548743,4
3298,6870,7482,0.4136943817633022,16
3299,6803,7178,0.4136943817633022,8
3300,1775,7265,0.4136943817633022,8
3301,6448,6888,0.41369438176330225,10
3302,1859,6326,0.4150618357515547,3
3303,6691,6969,0.41598035800440647,8
3304,904,7101,0.41598035832149793,4
3305,76,7100,0.41598035832149804,4
3306,6836,6942,0.41758338724765803,13
3307,6684,7202,0.41758338724765803,14
3308,498,7225,0.4175833872476581,7
3309,6587,6709,0.4175833872476581,7
3310,6609,7062,0.4175833872476581,10
3311,7001,7073,0.4175833872476581,9
3312,6752,7232,0.41758338724765814,16
3313,6808,6952,0.4208347594404307,10
3314,7021,7417,0.42291725604622143,11
3315,2307,6627,0.4231039359123821,3
3316,1145,5310,0.4247736891580308,3
3317,6492,6667,0.42549477635162086,6
3318,6810,7473,0.4268313252935275,13
3319,1961,7354,0.4268313252935275,18
3320,6303,7204,0.4281188619921194,4
3321,6765,7164,0.4290393887758634,12
3322,6639,7183,0.4290393887758634,12
3323,5601,7159,0.42903938877586345,18
3324,6569,6805,0.4290393892062792,7
3325,6906,7399,0.4290393892062792,8
3326,6236,7366,0.4305283478996458,7
3327,3184,6488,0.4333226277752483,4
3328,1212,6133,0.4333226277752483,7
3329,6305,7258,0.4333226277752484,8
3330,6131,6165,0.4333226277752484,13
3331,6134,6652,0.4333226277752484,29
3332,5423,6814,0.43421203044863843,9
3333,1070,7321,0.4349430679358176,4
3334,6537,7093,0.4356198433616211,26
3335,6780,7097,0.43561984336162124,14
3336,6862,6869,0.43561984336162124,16
3337,6170,6270,0.43561984336162124,5
3338,6161,7215,0.43561984336162124,9
3339,5707,7374,0.43561984360385764,21
3340,7041,7184,0.43561984360385764,12
3341,6544,7022,0.4358519179666971,9
3342,6981,7256,0.4358519179666972,28
3343,6723,7087,0.43625478577239457,17
3344,6327,7407,0.43628370036986774,12
3345,3091,5507,0.43715769441833513,3
3346,6421,7019,0.4372344969207962,10
3347,6212,7099,0.4376123879075915,15
3348,3427,5974,0.43780904162287937,3
3349,6816,7026,0.4402248050274382,7
3350,6822,7012,0.4403125612733759,15
3351,1558,6815,0.44228459191652914,4
3352,6806,6871,0.4433532208751592,9
3353,6790,6879,0.4437299067926077,8
3354,6937,7199,0.4440968360617167,12
3355,7071,7247,0.44421824055232484,9
3356,2700,6529,0.4452343036401993,3
3357,6323,6485,0.4462149990213308,5
3358,6878,7063,0.4462149990213309,10
3359,1246,6596,0.44690286651538763,5
3360,6993,7196,0.44690286651538785,10
3361,6965,7085,0.4476954914289313,15
3362,725,1114,0.4489236663438856,2
3363,3444,6320,0.4500540821102199,3
3364,6403,6947,0.45011559944078094,8
3365,4090,5522,0.45071898705215885,3
3366,6188,7037,0.45071898705215896,8
3367,6621,7421,0.4508229915536666,11
3368,2960,5263,0.4510005858985518,3
3369,2925,6929,0.4513655423898001,3
3370,7025,7068,0.4515066666733083,11
3371,6746,6893,0.45303570111317737,4
3372,13,6979,0.45558100462941736,5
3373,5782,6781,0.4555810046294176,5
3374,6527,6998,0.45567434652030875,6
3375,6813,7437,0.45709059978158695,10
3376,3337,3551,0.4577521159273258,2
3377,2249,7139,0.45776653423113317,4
3378,7165,7249,0.4577665342311333,20
3379,6643,7268,0.45776653451927946,7
3380,6800,6865,0.45776653451927957,17
3381,5751,7347,0.4577665345192796,12
3382,6962,7420,0.4577665345192796,15
3383,6909,7149,0.4577665345192797,9
3384,256,7161,0.4577665345192797,4
3385,1978,6799,0.4586131668590038,3
3386,7201,7411,0.4586131669740494,18
3387,7131,7284,0.4586131669740495,22
3388,7169,7326,0.4586131669740496,10
3389,6244,7002,0.4586131669740496,11
3390,4086,7117,0.4586131669740496,3
3391,3493,6208,0.4586131669740496,7
3392,1409,6701,0.45861316697404964,6
3393,7291,7381,0.45861316697404964,30
3394,1818,7082,0.45861316697404964,4
3395,7045,7157,0.4586131669740498,19
3396,5410,7198,0.4586131669740498,8
3397,7064,7353,0.4595947983842035,12
3398,1963,6974,0.46025528328017135,5
3399,1063,1378,0.461105605706537,2
3400,6671,6964,0.4628122853894246,6
3401,6719,7271,0.4650373046062806,6
3402,6897,7468,0.46588702173887614,24
3403,6606,7090,0.4658870221918745,5
3404,3927,4574,0.46588702219187456,3
3405,3062,4708,0.46588702219187456,3
3406,6583,7424,0.4658870221918746,5
3407,6474,7221,0.4658870221918746,6
3408,7146,7388,0.46820770223583685,6
3409,62,7275,0.46887041589659895,7
3410,6168,7136,0.4704444815711405,15
3411,6247,7210,0.47044448157114055,10
3412,7088,7343,0.47044448157114055,10
3413,6756,6905,0.47044448157114055,15
3414,6650,7000,0.47044448157114055,21
3415,6922,7250,0.4704444815711406,7
3416,6300,7179,0.4704444815711407,10
3417,6664,7289,0.47058389923691346,14
3418,6734,6925,0.4717364764641467,9
3419,6389,7213,0.47216820562626316,5
3420,6210,6487,0.4721682058497492,5
3421,7104,7378,0.4743543962792352,26
3422,6221,7397,0.4743543962792352,13
3423,6854,6950,0.4743998936447663,16
3424,6900,7349,0.4751853642497597,7
3425,2637,6215,0.47535151784764584,3
3426,6951,7191,0.4756641616592434,11
3427,2250,5600,0.4766707456375295,3
3428,6629,6983,0.479607811797373,9
3429,7140,7294,0.4823879065910712,23
3430,2612,6712,0.48238790659107134,3
3431,2220,7059,0.4833029920535725,3
3432,6690,7121,0.4834589345710101,14
3433,5799,7231,0.48345893457101013,7
3434,1452,6356,0.4834589345710102,4
3435,6562,7266,0.4834589345710102,13
3436,6978,6990,0.4834589345710102,9
3437,7096,7477,0.4834589345710102,12
3438,7113,7546,0.48345893457101025,19
3439,5811,7404,0.48345893457101025,7
3440,6928,7130,0.48453500383148906,13
3441,6766,7078,0.4865252029206309,13
3442,6945,7192,0.48737672434313384,6
3443,6419,6489,0.4874109870045694,5
3444,5363,6358,0.4874625352892227,5
3445,1713,7292,0.4879714440754636,9
3446,607,7233,0.48797144407546367,7
3447,6727,7364,0.48828220626706237,7
3448,3358,6027,0.48977462625026147,4
3449,6171,7174,0.4918446256675721,10
3450,179,7368,0.4926747064097214,6
3451,6877,7070,0.49432739274821175,6
3452,5191,7280,0.4971112162534618,7
3453,1066,1069,0.49778780044941956,2
3454,6049,6931,0.49778780044941967,10
3455,3460,6904,0.49778780066140366,4
3456,3966,4002,0.49778780193330585,2
3457,6413,7464,0.4992070062108805,8
3458,3513,6944,0.49920700621088065,5
3459,6169,6984,0.5055430657377897,24
3460,6164,7606,0.5055430657377898,26
3461,7110,7127,0.5064507130980218,8
3462,7309,7516,0.5064507130980219,14
3463,6580,7299,0.5064507133584693,10
3464,7152,7594,0.5077127002240196,33
3465,6373,7264,0.5077127002240196,9
3466,6866,7239,0.5077127002759796,13
3467,2083,6129,0.5081240622766696,3
3468,80,6707,0.5087013370345421,7
3469,4563,7422,0.5104128853622706,8
3470,2370,7108,0.5109839147285876,4
3471,7029,7509,0.5119295408394469,8
3472,6741,7009,0.5138666871417403,9
3473,6918,7186,0.5138721369745578,12
3474,6943,7105,0.5141666753436033,6
3475,1702,5761,0.5152156005416998,3
3476,6851,7572,0.5157799581134455,23
3477,6834,7318,0.5157799581134455,16
3478,6779,7151,0.5166340173570242,10
3479,5945,7181,0.5166340173570243,11
3480,6109,7369,0.517397086453875,14
3481,6581,6767,0.51739708655585,4
3482,135,502,0.51739708655585,2
3483,6915,6994,0.51739708655585,5
3484,7185,7463,0.5177199019723701,11
3485,3709,3994,0.518029037089462,2
3486,2662,6985,0.5183202300839477,12
3487,5727,6567,0.518320230287534,4
3488,1768,7379,0.5183202302875343,6
3489,6923,6957,0.5196833667609878,7
3490,1267,1365,0.5200712597116611,2
3491,6467,7453,0.5207893493900178,17
3492,1690,7014,0.5222968867103769,6
3493,7133,7288,0.5232033252723437,16
3494,6065,6817,0.5243636801826048,7
3495,6509,7065,0.5250362906356294,4
3496,6886,7590,0.5273379872536432,9
3497,6682,7339,0.527912604978564,11
3498,7124,7383,0.5279126049785641,12
3499,3869,7142,0.5279126049785641,3
3500,1931,2498,0.5297873784378483,2
3501,2742,7393,0.5297873784378484,6
3502,3012,7038,0.5297873784378484,7
3503,7158,7449,0.5297873784378485,34
3504,2765,3116,0.5298470980476474,2
3505,5970,6739,0.5355145453187348,5
3506,6496,7253,0.5371947025893855,7
3507,7300,7621,0.5392106322930232,33
3508,7129,7539,0.5392106322930232,18
3509,7203,7451,0.5392106324887223,11
3510,6566,7312,0.5392106324887223,9
3511,945,7236,0.5392106324887224,4
3512,7182,7415,0.5422918781619629,17
3513,7092,7218,0.5422918783565499,6
3514,2026,7053,0.5434037098854216,4
3515,1257,7049,0.544124109157105,7
3516,7153,7416,0.5441964351091816,11
3517,2672,2812,0.5442360938106451,2
3518,2555,6729,0.5443911672642726,3
3519,3898,4023,0.5456788585861916,2
3520,3456,7272,0.5456788585861917,7
3521,3065,7171,0.5456788585861918,3
3522,2821,3635,0.5456788585861918,2
3523,182,7208,0.5464064762081877,5
3524,5424,7579,0.5470693228948119,26
3525,6214,7086,0.5493025391127909,10
3526,6404,7337,0.5499301803196797,9
3527,6757,7114,0.5525086985518349,4
3528,3030,6966,0.552642591104252,3
3529,1453,1608,0.5539111910959226,2
3530,745,7322,0.5539111910959227,16
3531,589,6917,0.5539111910959228,3
3532,6956,7245,0.5539140782700838,6
3533,5990,7072,0.5545778003432207,8
3534,2476,6821,0.5556381911547827,6
3535,5422,6400,0.5556381911547829,12
3536,7177,7325,0.5561059224187398,13
3537,7027,7303,0.556373984439442,10
3538,2027,2173,0.5563739844394421,2
3539,6479,7472,0.5572554693973218,15
3540,3390,7418,0.5574193629832519,3
3541,5700,7624,0.5602374793922811,16
3542,925,7051,0.5602374793922812,6
3543,6534,7118,0.5617950591721967,6
3544,165,7180,0.5645028863804653,13
3545,6873,7254,0.5653472280880559,8
3546,4044,4882,0.5700357642754168,3
3547,7242,7370,0.5702625584233322,5
3548,6850,7224,0.5705595759263251,7
3549,7279,7409,0.5723811302624782,23
3550,7267,7333,0.5731193229957975,14
3551,6686,7675,0.5735066282832914,7
3552,7336,7585,0.5735066282832914,43
3553,3512,7461,0.5736446277512741,8
3554,7206,7217,0.5743493243293699,7
3555,6844,6991,0.5755391913921168,10
3556,5577,7530,0.5755391913921168,14
3557,3070,7355,0.5757541070630134,5
3558,7262,7278,0.5764888102649939,17
3559,6774,7257,0.5769718935258547,7
3560,6648,7386,0.5777635037003312,11
3561,6183,7327,0.5777635037003312,24
3562,6406,6735,0.5784967416726428,4
3563,7195,7344,0.579227966132505,11
3564,7320,7493,0.579227966132505,21
3565,7103,7504,0.5792279661325052,31
3566,7193,7305,0.5792279661325052,16
3567,6948,7066,0.5802430860296909,15
3568,7365,7377,0.5806405274135258,23
3569,5973,7259,0.5813082302485189,8
3570,7251,7506,0.5814192760878866,16
3571,6265,7457,0.5814192760878867,10
3572,6884,7547,0.5814192760878867,21
3573,6771,7389,0.58198171165245,12
3574,3059,7489,0.58198171165245,5
3575,6114,6737,0.5826135567742681,6
3576,6674,7057,0.5826135567742683,17
3577,3863,6920,0.5829181140009121,3
3578,7363,7410,0.5834821545515612,14
3579,6334,7126,0.5835993044587188,6
3580,7526,7570,0.5850040318449463,46
3581,6881,7376,0.5850040318449464,28
3582,6758,7367,0.585114700852903,14
3583,6855,6861,0.5853240512113044,8
3584,7005,7282,0.5864569079201504,10
3585,7039,7583,0.5871339926980754,14
3586,6858,7128,0.5871339926980755,9
3587,2808,7548,0.5879025790473337,4
3588,6885,7175,0.5881467629393348,10
3589,6135,6498,0.5886199278922082,7
3590,7578,7615,0.5886399664215555,34
3591,7346,7413,0.5886399664215557,22
3592,7295,7348,0.5920166579604927,14
3593,3634,7373,0.5928052152834433,4
3594,7116,7536,0.5949826495664292,16
3595,4714,6676,0.5949826495664292,4
3596,7229,7270,0.5952695389611237,10
3597,7277,7293,0.5986628028443852,8
3598,6807,7406,0.5987749413132621,10
3599,6769,7287,0.5989699807538781,8
3600,6384,6933,0.599649130597025,4
3601,6560,7091,0.6003113361915529,6
3602,7316,7617,0.6003113361915529,7
3603,7188,7513,0.601569424666801,24
3604,919,7427,0.601569424666801,6
3605,2800,4565,0.6024103704938255,3
3606,7084,7246,0.6024103704938257,13
3607,7200,7517,0.6027396868144027,15
3608,1703,7226,0.6028436276502475,3
3609,3827,6986,0.6048671308814162,3
3610,7243,7244,0.6048739421795972,7
3611,2177,7586,0.6048739421795972,5
3612,7006,7255,0.6048739421795972,12
3613,3196,7470,0.6048739423540518,4
3614,6973,7552,0.605497733442258,18
3615,7456,7627,0.605497733442258,25
3616,6953,7007,0.605497733442258,5
3617,7335,7431,0.6055304339686045,9
3618,3498,7537,0.6055304339686045,4
3619,7031,7631,0.6055304339686046,10
3620,4121,5281,0.6067240279880213,3
3621,6913,7286,0.6067240279880215,15
3622,4011,4077,0.6067240279880216,2
3623,6651,7508,0.6073347716328478,6
3624,3917,7079,0.6073785200946188,3
3625,7120,7207,0.6074026743520113,11
3626,1900,7212,0.6077887030336441,6
3627,6436,7214,0.6077887030770488,9
3628,7352,7655,0.6084420498861326,20
3629,7385,7465,0.6088667547312829,10
3630,6180,7011,0.6098533001603024,5
3631,7061,7119,0.6100451629931941,6
3632,6967,7285,0.6100451629931942,8
3633,7400,7483,0.6109953884893002,11
3634,2861,7597,0.6116811264617185,4
3635,6914,6935,0.6116811264617185,8
3636,6761,7440,0.6117015655719742,6
3637,6654,7028,0.6118459695682067,25
3638,6670,7030,0.6118459695682069,8
3639,7362,7650,0.6128625822682567,7
3640,6468,7273,0.613190257175475,7
3641,6941,7625,0.613190257175475,9
3642,6477,7398,0.6131902572615194,14
3643,7223,7614,0.6138378549216138,17
3644,556,7112,0.6149694998646708,6
3645,3128,7432,0.6152849957443252,10
3646,7419,7500,0.6194848029746276,15
3647,7216,7228,0.6194848029746276,9
3648,6176,7172,0.6194848029746277,8
3649,7081,7230,0.6194848029746278,7
3650,7405,7441,0.6201258272728472,11
3651,7334,7425,0.6210137179317914,11
3652,2167,7350,0.6227269750488891,4
3653,7324,7515,0.6227269750488892,39
3654,7396,7484,0.6227494042225304,10
3655,3072,7529,0.6234664068861416,6
3656,7261,7501,0.6235146614681555,18
3657,6891,7609,0.6247367364678764,17
3658,3689,7155,0.6274266366010516,6
3659,5908,7361,0.6289658022501234,9
3660,1068,7402,0.6290468248195402,4
3661,6835,7145,0.6292091382103566,6
3662,1349,7487,0.6293686955911855,4
3663,7315,7607,0.6298358331622288,12
3664,7024,7319,0.629835833162229,6
3665,1749,7102,0.6298648324828089,10
3666,7345,7549,0.6300502723772406,8
3667,7478,7808,0.6308510426076751,8
3668,7054,7612,0.6308510426076752,10
3669,7485,7538,0.6321419343053151,27
3670,852,6903,0.6328438757863677,3
3671,6440,7646,0.6344960787973719,12
3672,7056,7394,0.6347728867266704,7
3673,7176,7512,0.6350773858993151,7
3674,6819,7395,0.6366578887953205,15
3675,7448,7613,0.6370664535039331,46
3676,7281,7479,0.638838024267594,21
3677,4706,7308,0.6401877688725548,7
3678,6939,7323,0.6408080835541476,16
3679,7083,7331,0.6408080835541478,16
3680,7147,7623,0.6420403050230346,6
3681,7584,7626,0.6421374869005807,10
3682,3909,3934,0.6425775457453429,2
3683,7531,7587,0.6426140944272029,40
3684,7209,7439,0.642614094427203,13
3685,7435,7605,0.6427559199395314,25
3686,7034,7481,0.6432277292238867,9
3687,7442,7498,0.6432277292238869,16
3688,6946,7619,0.6441767047208256,5
3689,6988,7535,0.644377554290903,30
3690,7436,7560,0.6465748951222329,8
3691,5426,7032,0.6466233014326112,14
3692,7589,7686,0.6466583806913683,19
3693,6849,7724,0.6470350428156273,9
3694,7426,7676,0.6473771897641316,16
3695,6698,7628,0.6482070898973119,12
3696,7298,7760,0.649131670084495,34
3697,7341,7342,0.6497450111204977,24
3698,340,7219,0.6497450113235063,4
3699,6936,7616,0.6499839416628725,9
3700,6472,7518,0.6520896427118169,9
3701,7438,7505,0.6539175878164574,17
3702,7545,7550,0.6541336289062758,18
3703,7156,7620,0.6544961632649601,19
3704,7445,7527,0.6554914924228327,22
3705,7423,7556,0.6599706010341395,11
3706,7340,7471,0.6608844867411608,17
3707,7380,7604,0.6610417042759682,17
3708,6697,7163,0.6627323219411355,7
3709,7502,7632,0.6641394225585103,23
3710,7296,7761,0.6650298312532357,14
3711,7429,7608,0.6650298312532359,20
3712,6177,7329,0.6680949940169649,6
3713,7544,7836,0.6680949940169651,15
3714,7240,7558,0.6681186913048658,12
3715,7450,7637,0.6686894208560866,21
3716,7269,7543,0.6689613246130522,9
3717,7633,7672,0.6703172030396904,27
3718,6705,7588,0.6709096608443103,10
3719,7058,7663,0.6734687932633372,13
3720,7458,7562,0.6739223928383926,30
3721,7507,7618,0.6741754407055669,14
3722,7557,7582,0.6771500389535808,6
3723,770,921,0.6781209532462628,2
3724,7480,7533,0.6799619103532661,11
3725,7446,7689,0.6808300325152765,20
3726,7297,7653,0.68340457001949,15
3727,7387,7521,0.6836729606345961,22
3728,7519,7592,0.6836729606345961,10
3729,7469,7561,0.6849165676747021,5
3730,7125,7642,0.6866764493355972,9
3731,7455,7575,0.6871411987848906,13
3732,6949,7332,0.6878515051650543,4
3733,7401,7786,0.6883966806272558,26
3734,7595,7629,0.6891516901212743,17
3735,4068,4705,0.6893797263087922,3
3736,3643,4050,0.6893797263087922,2
3737,4914,7814,0.6893797263087925,4
3738,7495,7784,0.6906415492441529,22
3739,6971,7534,0.690641549244153,30
3740,7581,7697,0.6906415493205478,16
3741,7553,7610,0.690785889947366,24
3742,7111,7690,0.69096960209076,19
3743,6982,7390,0.6918506026054196,11
3744,7048,7554,0.6924803878121389,4
3745,2849,3730,0.6930498717916872,2
3746,6173,7797,0.6931523632687742,6
3747,7004,7459,0.694758361807922,11
3748,7566,7693,0.6956608639792324,12
3749,7434,7789,0.6973247569442103,11
3750,7351,7652,0.6985540229407161,31
3751,6642,7768,0.7015017595441694,22
3752,7075,7712,0.7015017595441694,10
3753,7371,7476,0.7023482369637162,11
3754,7036,7691,0.7023482369637162,5
3755,7033,7755,0.7023482369637162,14
3756,7035,7467,0.7030439950376965,8
3757,7046,7722,0.7041414530061926,26
3758,6890,7283,0.7051021532220766,7
3759,7559,7593,0.7076795613410711,17
3760,7069,7878,0.709483252658497,12
3761,7564,7772,0.7118278308231714,51
3762,7447,7683,0.7126752219302451,34
3763,7657,7658,0.713232495099285,22
3764,7190,7430,0.7132798466237037,13
3765,7491,7499,0.7133101046671513,22
3766,7403,7773,0.713866882147482,45
3767,7143,7412,0.7154583387885062,5
3768,2994,7766,0.7179806239684675,6
3769,7307,7871,0.7189955483280212,28
3770,3484,3641,0.7199408815460826,2
3771,7580,7763,0.7218608864839893,20
3772,7197,7497,0.7220824593870256,6
3773,7514,7656,0.7224072099117785,45
3774,7541,7825,0.7227222432255724,18
