,A,B,"dict(A,B)",#(A)+#(B)
3069,3201,7245,0.18754816680875508,25
3070,103,7220,0.1875481668087554,26
3071,1909,7099,0.18754816680875544,14
3072,1311,6981,0.18754816680875547,5
3073,1235,7166,0.18754816680875547,4
3074,1532,1560,0.1875481668087555,2
3075,2742,5230,0.188147523355659,3
3076,3017,7257,0.1883079615296462,12
3077,2902,4741,0.18935820031603065,3
3078,2777,3334,0.19101057446328976,2
3079,3369,3483,0.1910397743319326,2
3080,3388,7236,0.19103977433193262,7
3081,7061,7153,0.19339667281507159,7
3082,6953,7182,0.19370074838907092,20
3083,6928,6943,0.19370074838907103,18
3084,3471,7163,0.1986649510988416,3
3085,6639,6938,0.19944706410721705,19
3086,564,7032,0.20097289947099817,54
3087,789,840,0.2009728994709982,2
3088,622,7078,0.2009728994709982,81
3089,6478,7104,0.2009728994709982,13
3090,2916,6771,0.2009728994709982,21
3091,2046,7108,0.2009728994709982,9
3092,3384,4656,0.2009728994709982,5
3093,7055,7159,0.2009728994709982,21
3094,5950,7118,0.20097289947099825,66
3095,1821,7120,0.20097289947099825,7
3096,1271,7209,0.20097289947099825,4
3097,1591,1622,0.20097289947099825,2
3098,1299,6956,0.2009728994709983,3
3099,2310,6999,0.2009728994709983,34
3100,3420,6730,0.2009728994709983,6
3101,2627,7199,0.2009728994709983,3
3102,3212,6936,0.20097289947099847,8
3103,2865,7277,0.2009728994709985,20
3104,205,6662,0.20097289999605922,4
3105,1124,7219,0.20097289999605925,5
3106,603,7073,0.20097289999605927,3
3107,641,7212,0.20097289999605927,82
3108,651,7034,0.20097289999605927,9
3109,1774,1811,0.2009728999960593,2
3110,2757,7244,0.2009728999960593,7
3111,7005,7160,0.2009728999960593,19
3112,859,7197,0.20097289999605936,14
3113,41,7247,0.20161527391323306,25
3114,6542,7086,0.20161527391323314,6
3115,3736,6097,0.20161527391323314,3
3116,7112,7179,0.20161527391323314,6
3117,2470,2674,0.20161527391323317,2
3118,2441,6699,0.20161527391323317,5
3119,2073,6595,0.2016152739132332,3
3120,6274,7109,0.2016152739132332,10
3121,6711,7180,0.2016152739132332,24
3122,253,391,0.20161527391323322,2
3123,434,553,0.20161527391323322,2
3124,2378,6781,0.20161527391323322,17
3125,6191,7008,0.20161527391323322,20
3126,6955,7076,0.20161527391323322,16
3127,142,7318,0.20161527391323322,17
3128,117,7123,0.20161527391323322,3
3129,1533,7215,0.20161527391323322,5
3130,1773,6770,0.20161527391323322,7
3131,1581,7311,0.20161527391323322,4
3132,2297,2515,0.20161527391323322,2
3133,3565,6746,0.20161527391323322,4
3134,2196,2416,0.20161527391323322,2
3135,3569,3685,0.20161527391323322,2
3136,3313,3497,0.20161527391323322,2
3137,3737,7328,0.20161527391323322,3
3138,2287,7268,0.20161527391323322,13
3139,6859,7255,0.20161527391323322,7
3140,6518,7248,0.20161527391323322,9
3141,2869,3287,0.20161527391323322,2
3142,6481,6996,0.20161527391323325,46
3143,7300,7308,0.20161527391323328,15
3144,2257,6758,0.2016152739132333,6
3145,1020,6790,0.2016152739132334,41
3146,339,7204,0.2016152739132334,11
3147,2562,2570,0.20459799938776302,2
3148,2841,7162,0.20459799995040734,13
3149,5784,7275,0.2071428972547562,22
3150,6631,7130,0.20765269462599095,18
3151,3744,4808,0.20826600328225786,4
3152,2978,6903,0.20826600328225822,4
3153,2843,6400,0.20826600328225822,3
3154,6427,7302,0.20826600328225822,9
3155,5492,6740,0.20826600328225828,12
3156,2521,6093,0.20826600328225828,9
3157,2837,7341,0.20886045851714286,23
3158,2281,2561,0.21073587444675937,2
3159,1855,6898,0.21073587444675942,4
3160,2228,6772,0.21073587444675942,7
3161,2870,6640,0.2109916872378661,4
3162,2445,2525,0.21161960721563114,2
3163,3111,7270,0.2161146000870924,3
3164,17,236,0.21666131388762389,2
3165,6979,7038,0.2166613138876241,16
3166,4453,6966,0.2166613138876241,7
3167,5719,6888,0.2166613138876241,17
3168,6753,7189,0.21666131388762416,39
3169,5514,6803,0.21666131388762416,50
3170,7043,7217,0.21666131388762416,14
3171,2344,7052,0.21666131388762416,15
3172,2779,7312,0.21666131388762416,11
3173,1391,5422,0.21666131388762416,4
3174,1064,5602,0.21666131388762416,8
3175,1882,2145,0.21666131388762416,2
3176,2052,7280,0.2166613138876242,82
3177,5968,6540,0.2166613138876242,5
3178,7065,7350,0.21666131388762422,8
3179,6741,6800,0.21666131388762422,6
3180,4345,6801,0.21666131388762422,12
3181,5779,6802,0.21666131388762422,8
3182,6810,7041,0.21666131388762422,16
3183,6970,7254,0.21666131388762422,13
3184,6623,7307,0.21666131388762422,5
3185,6763,7366,0.21666131388762422,32
3186,5701,7377,0.21666131388762422,38
3187,1281,7176,0.21666131388762422,5
3188,6291,7305,0.21666131388762422,28
3189,1233,6856,0.21666131388762422,24
3190,2070,5610,0.21666131388762422,3
3191,3880,6657,0.21666131388762422,13
3192,730,5457,0.21666131388762422,4
3193,4021,7082,0.21666131388762433,15
3194,544,6298,0.21666131388762433,3
3195,508,6849,0.21666131388762433,11
3196,3631,7137,0.21681035680319835,13
3197,1557,1597,0.21697035106946796,2
3198,2619,7147,0.2169703510694683,27
3199,3324,7364,0.21747153394364746,12
3200,6633,7226,0.2174715339436475,15
3201,3706,7267,0.21759115726113418,4
3202,2715,6514,0.217925959013612,3
3203,7150,7353,0.2184800837994065,10
3204,7085,7165,0.21848008379940653,8
3205,3467,3580,0.21857884747469025,2
3206,6899,7239,0.21890452077126885,10
3207,3104,7354,0.21890452085161047,3
3208,6624,7397,0.21890452085161052,5
3209,2984,6894,0.21890452085161052,3
3210,6745,7242,0.21890452085161055,10
3211,3780,3876,0.21988428215515185,2
3212,1982,7230,0.21988428215515188,5
3213,3924,7229,0.22035714651719251,9
3214,3962,7140,0.22035714651719251,5
3215,6507,6923,0.22035714651719251,10
3216,7352,7390,0.2204915839846708,34
3217,950,1169,0.22167661037807668,2
3218,6588,7297,0.2216766103780767,44
3219,1693,7249,0.22167661037807673,36
3220,870,4295,0.22167661037807673,3
3221,6287,6691,0.22167661037807673,5
3222,2581,2975,0.22167661037807673,2
3223,1370,7375,0.22167661037807673,14
3224,3256,6761,0.22167661037807673,8
3225,4504,6048,0.22167661037807673,4
3226,7110,7164,0.22167661037807673,28
3227,6865,7132,0.22167661037807673,5
3228,2820,5954,0.2216766103780768,3
3229,6744,7173,0.2216766103780768,20
3230,6574,7208,0.22167661037807682,16
3231,2813,6871,0.22167661037807684,18
3232,7072,7306,0.2216766103780769,21
3233,7119,7357,0.2216766103780769,22
3234,223,371,0.2216766103780769,2
3235,5170,7381,0.2216766103780769,27
3236,7131,7196,0.2216766104970823,26
3237,259,431,0.2216766104970823,2
3238,6235,7386,0.2216766104970823,5
3239,2516,6897,0.22167661049708232,8
3240,2334,2638,0.22167661049708234,2
3241,1902,2283,0.22167661049708234,2
3242,1742,2057,0.22167661049708237,2
3243,2025,6697,0.22167661049708237,6
3244,5958,7322,0.2216766104970824,10
3245,2845,7253,0.2221584154864121,5
3246,3263,3349,0.2221584154864121,2
3247,1574,7051,0.22261715182009964,3
3248,6436,7339,0.22261715182009967,30
3249,2771,7161,0.22384774571446558,8
3250,3786,6704,0.2238477457144656,3
3251,6397,7396,0.22384774571446564,14
3252,2911,5922,0.22489154255379953,5
3253,3562,7116,0.22489154255379953,4
3254,3066,7395,0.22505779972039053,11
3255,3760,7442,0.22505779972039086,4
3256,2701,2998,0.2258983154790721,2
3257,2624,7251,0.22714152868097587,15
3258,4937,6925,0.22731281556757285,12
3259,6914,7195,0.2277905023147088,6
3260,2105,7351,0.22818855525044032,5
3261,2876,5835,0.22832523849828737,3
3262,3297,6490,0.22928151967525093,3
3263,2147,7404,0.22928151967525107,6
3264,2725,3217,0.22928151967525107,2
3265,3281,7000,0.23253815089870858,6
3266,2418,3027,0.23367136982654035,2
3267,2681,7233,0.23367136982654038,13
3268,5235,7447,0.23442366756918206,6
3269,247,7020,0.2344352082296216,3
3270,5419,7431,0.23443520822962172,10
3271,1852,7316,0.23443520822962188,18
3272,178,6535,0.23608410270138844,6
3273,6732,7286,0.23608410270138847,71
3274,3988,7440,0.23608410270138847,31
3275,2249,7422,0.2360841027013885,17
3276,848,1086,0.23608410270138852,2
3277,511,7075,0.23608410270138855,10
3278,3708,7276,0.2360841027013886,4
3279,619,7193,0.23608410270138866,16
3280,350,546,0.23608410270138885,2
3281,63,7461,0.23608410270138888,4
3282,141,318,0.23608410292487444,2
3283,4622,7398,0.23608410292487447,15
3284,3722,4806,0.23608410292487447,3
3285,3100,4386,0.2360841029248745,4
3286,645,797,0.23608410292487456,2
3287,966,6995,0.23608410292487456,4
3288,2879,4743,0.23608410292487456,3
3289,4225,7315,0.23608410292487458,4
3290,6462,6820,0.23608410292487458,7
3291,5104,6760,0.2360841029248746,4
3292,7045,7323,0.2360841029248746,6
3293,1816,2174,0.23608410292487464,2
3294,7027,7448,0.23608410292487464,10
3295,5952,7252,0.23608410292487467,5
3296,5936,7319,0.23608410292487467,22
3297,1085,6579,0.23608410292487467,4
3298,1621,7433,0.23608410292487467,3
3299,221,7471,0.23608410292487478,17
3300,606,6989,0.23608410292487478,7
3301,605,7482,0.23608410292487478,8
3302,7335,7356,0.23608410292487478,17
3303,1713,7486,0.23672237177817357,11
3304,1013,7211,0.2367223717781736,27
3305,6605,7101,0.2367223717781736,24
3306,1465,7490,0.2367223717781736,4
3307,2466,7281,0.23672237177817365,14
3308,3077,7477,0.23672237177817382,5
3309,6954,7469,0.23672237177817382,25
3310,2349,3540,0.23672237177817382,2
3311,2253,2554,0.23672237222394057,2
3312,7125,7324,0.23672237222394063,14
3313,1462,7425,0.2367223722239407,23
3314,444,548,0.2367223722239407,2
3315,3125,7225,0.24113335652176426,4
3316,2822,7444,0.24113335652176476,6
3317,3157,7340,0.24113335652176476,14
3318,3055,3231,0.2411333570844088,2
3319,3546,7243,0.24210863862151333,3
3320,3772,5694,0.2441411031335309,3
3321,4739,7139,0.2441411031335313,17
3322,7463,7468,0.24530727313587708,20
3323,2633,7462,0.24530727313587722,11
3324,633,7419,0.24530727367358537,6
3325,2040,7326,0.2453072736735855,3
3326,2117,2206,0.24530727367358557,2
3327,676,7213,0.2453072736735856,46
3328,2055,7499,0.24530727367358562,15
3329,7355,7399,0.24794848021791682,6
3330,3648,6508,0.24794848021791693,3
3331,3177,7443,0.25158263214041565,15
3332,7145,7400,0.254040831872167,8
3333,3232,7210,0.25569641906269763,8
3334,2694,7156,0.2557474999380094,9
3335,2530,6837,0.2583170086785119,29
3336,7264,7478,0.25831700867851204,7
3337,7412,7472,0.25831700867851204,5
3338,7358,7493,0.25831700867851204,15
3339,2857,7216,0.2583170086785121,14
3340,1228,7505,0.25831700867851215,24
3341,1756,7518,0.25831700867851215,3
3342,1411,7331,0.25831700867851215,8
3343,91,7429,0.25831700867851226,3
3344,125,7488,0.25831700867851226,23
3345,62,7221,0.2583170086785123,23
3346,7183,7388,0.26457727950269194,15
3347,7428,7535,0.26671645377835995,29
3348,7187,7278,0.26671645377835995,58
3349,2862,7295,0.26671645377835995,21
3350,7459,7525,0.26671645377835995,21
3351,702,7501,0.26671645377835995,26
3352,7336,7531,0.26671645377835995,20
3353,6900,7416,0.26671645377835995,34
3354,5115,7342,0.26671645377835995,20
3355,7232,7418,0.26671645377835995,45
3356,6973,7325,0.26671645377835995,30
3357,7460,7548,0.26671645377835995,36
3358,7293,7515,0.26671645377835995,14
3359,2727,7538,0.26671645377835995,16
3360,6747,7222,0.26671645377835995,29
3361,2591,7228,0.26671645377835995,3
3362,7313,7516,0.26671645377835995,30
3363,7261,7451,0.26671645377835995,31
3364,3300,7466,0.26671645377835995,32
3365,7411,7465,0.26671645377836006,107
3366,7424,7557,0.26671645377836006,128
3367,7089,7558,0.26671645377836006,157
3368,1080,7559,0.26671645377836006,158
3369,7266,7560,0.26671645377836006,160
3370,5433,7561,0.26671645377836006,162
3371,7250,7449,0.26671645377836006,26
3372,2939,7563,0.26671645377836006,27
3373,7426,7532,0.26671645377836006,26
3374,769,7565,0.26671645377836006,27
3375,7528,7566,0.26671645377836006,34
3376,7092,7514,0.26671645377836006,26
3377,7206,7568,0.26671645377836006,31
3378,7121,7410,0.26671645377836006,151
3379,7464,7570,0.26671645377836006,157
3380,7467,7571,0.26671645377836006,174
3381,2964,7148,0.26671645377836006,14
3382,7224,7420,0.26671645377836006,6
3383,7178,7299,0.26671645377836006,110
3384,7536,7575,0.26671645377836006,133
3385,7374,7576,0.26671645377836006,149
3386,7368,7492,0.26671645377836006,89
3387,7506,7578,0.26671645377836006,91
3388,7097,7579,0.26671645377836006,121
3389,7519,7580,0.26671645377836006,167
3390,7263,7581,0.26671645377836006,181
3391,7413,7582,0.26671645377836006,186
3392,45,7070,0.26671645377836006,4
3393,7421,7497,0.26671645377836006,44
3394,6967,7585,0.26671645377836006,84
3395,7168,7586,0.26671645377836006,88
3396,7102,7587,0.26671645377836006,97
3397,7409,7479,0.26671645377836006,6
3398,7201,7520,0.26671645377836006,18
3399,6247,6334,0.26671645377836006,6
3400,7203,7334,0.26671645377836006,60
3401,7304,7592,0.26671645377836006,74
3402,7436,7593,0.26671645377836006,84
3403,6010,7362,0.26671645377836006,17
3404,7435,7595,0.26671645377836006,23
3405,7175,7291,0.26671645377836006,41
3406,7484,7597,0.26671645377836006,47
3407,7282,7598,0.26671645377836006,68
3408,7283,7415,0.26671645377836006,23
3409,7545,7600,0.26671645377836006,57
3410,6971,7363,0.26671645377836006,20
3411,7387,7494,0.26671645377836006,28
3412,7046,7379,0.26671645377836006,22
3413,6764,7289,0.26671645377836006,5
3414,7380,7427,0.26671645377836006,55
3415,7113,7489,0.26671645377836006,6
3416,7256,7303,0.26671645377836006,26
3417,7333,7513,0.26671645377836006,19
3418,7539,7562,0.2667164537783601,191
3419,6929,7564,0.2667164537783601,43
3420,7540,7572,0.2667164537783601,232
3421,7317,7337,0.2667164537783601,61
3422,6804,7543,0.2667164537783601,40
3423,7262,7577,0.2667164537783601,175
3424,7537,7606,0.2667164537783601,78
3425,2307,7408,0.2667164537783601,35
3426,7346,7556,0.2667164537783601,41
3427,6503,7612,0.2667164537783602,234
3428,6271,7544,0.2667164537783602,22
3429,7547,7549,0.2667164537783602,81
3430,5282,7274,0.2667164537783602,22
3431,3692,7475,0.2667164537783602,16
3432,7018,7349,0.2667164537783602,25
3433,7555,7618,0.2667164537783602,72
3434,6951,7392,0.2667164537783602,19
3435,6863,7617,0.2667654951994696,41
3436,7285,7626,0.2673750359633364,40
3437,4649,7457,0.26742135264968775,9
3438,4338,7360,0.2681959895255485,41
3439,6799,7630,0.2681959895255485,44
3440,1872,7062,0.26819598952554874,3
3441,7064,7625,0.26819598952554874,74
3442,7382,7383,0.26819598952554874,16
3443,7624,7627,0.2684763014039628,66
3444,7441,7521,0.2685418608520199,14
3445,7452,7619,0.2689899017993771,239
3446,1934,2121,0.2693411207362867,2
3447,6797,7235,0.2697272952479819,24
3448,7284,7511,0.2697859867901043,8
3449,2219,7635,0.2698371367856203,67
3450,1818,7012,0.27080631707791836,26
3451,2387,7455,0.2708063170779184,7
3452,7348,7502,0.2708063170779184,11
3453,6935,7367,0.2708063170779184,7
3454,5873,7610,0.27080631707791847,193
3455,7031,7646,0.27080631707791847,196
3456,5642,7567,0.27080631707791847,36
3457,7569,7648,0.27080631707791847,67
3458,7287,7649,0.27080631707791847,74
3459,1944,7650,0.27080631707791847,75
3460,7434,7533,0.27080631707791847,5
3461,7298,7637,0.27080631707791847,242
3462,7491,7613,0.27080631707791847,78
3463,7009,7496,0.27080631707791847,30
3464,7200,7615,0.27080631707791847,179
3465,7174,7588,0.27080631707791847,99
3466,7495,7657,0.27080631707791847,110
3467,7105,7590,0.27080631707791847,27
3468,7620,7659,0.27080631707791847,49
3469,7599,7642,0.27080631707791847,94
3470,7369,7602,0.27080631707791847,25
3471,7391,7546,0.27080631707791847,32
3472,7198,7621,0.27080631707791847,85
3473,7534,7616,0.27080631707791847,86
3474,784,7017,0.27080631707791847,6
3475,7614,7655,0.2708063170779185,70
3476,7530,7583,0.2708063170779185,201
3477,779,7668,0.2708063170779185,202
3478,1640,7669,0.2708063170779185,203
3479,7214,7658,0.2708063170779185,112
3480,1114,7603,0.2708063170779185,29
3481,6712,7554,0.2708063170779185,34
3482,75,7647,0.2708063170779186,197
3483,2641,7309,0.2708063170779186,3
3484,6933,7258,0.27080631707791863,9
3485,7529,7654,0.2708063171753339,83
3486,6725,7028,0.27080631717533393,5
3487,6189,7653,0.270806317175334,244
3488,32,7665,0.270806317175334,87
3489,1227,7093,0.2708063171753341,5
3490,7288,7679,0.2708063171753341,248
3491,7079,7584,0.2708063171753341,6
3492,7169,7596,0.2708063171753341,33
3493,7417,7663,0.2708063171753341,36
3494,6852,7672,0.2708063171753341,31
3495,7604,7686,0.2708063171753341,53
3496,7296,7673,0.2708063171753341,38
3497,2853,7609,0.2708063171753341,20
3498,2514,7660,0.27080631717533415,50
3499,2637,7622,0.27080631717533415,23
3500,2606,7458,0.2712228662247619,3
3501,3327,7633,0.2713649780748546,75
3502,2400,7692,0.27157676274874076,4
3503,3224,3251,0.2725864175670542,2
3504,6896,7438,0.27258641756705426,14
3505,7019,7372,0.2725864175670543,17
3506,1938,7365,0.2725864175670543,5
3507,6874,7423,0.2725864175670543,36
3508,7134,7542,0.27258641756705443,26
3509,7524,7700,0.27258641756705443,34
3510,6429,7696,0.27258641756705443,16
3511,6360,7329,0.2725864175670545,5
3512,7509,7702,0.2725864175670545,30
3513,2553,7526,0.27258641756705454,10
3514,6651,7699,0.27258641756705454,48
3515,7634,7705,0.27344423141258584,26
3516,673,808,0.27535982549324656,2
3517,7454,7517,0.2753598254932466,6
3518,3932,4853,0.27535982549324667,3
3519,1453,7661,0.2753598254932467,95
3520,4490,7292,0.2758333821809459,8
3521,7327,7550,0.2758333821809459,16
3522,3043,6227,0.27583338218094605,5
3523,5286,7640,0.27583338218094605,10
3524,3180,7446,0.2758333821809461,12
3525,6959,7527,0.2758333821809461,39
3526,7310,7711,0.27632129555212587,100
3527,6838,7552,0.27632129555212587,31
3528,3793,4568,0.27632129555212587,3
3529,4283,7541,0.2763212955521259,24
3530,6244,7670,0.2763212955521259,205
3531,2756,7676,0.2763212955521259,10
3532,6749,7127,0.2763212955521259,5
3533,4598,4600,0.2763212955521259,6
3534,394,7338,0.2763212955521259,12
3535,672,7674,0.276321295552126,198
3536,3998,6788,0.276321295552126,4
3537,1031,7589,0.276321295552126,7
3538,6969,7591,0.276321295552126,8
3539,7608,7693,0.276321295552126,101
3540,3080,3652,0.276321295552126,2
3541,5902,7727,0.27632129555212603,200
3542,5041,7733,0.27632129555212603,202
3543,7487,7651,0.27632129555212603,80
3544,400,466,0.27632129555212603,2
3545,4302,7701,0.27632129555212603,37
3546,208,7021,0.27632129555212603,4
3547,1596,6289,0.27632129555212603,3
3548,3833,3973,0.27632129555212603,2
3549,7271,7715,0.27632129555212603,12
3550,7687,7726,0.27632129555212603,65
3551,3846,4850,0.27632129555212603,3
3552,1650,7734,0.2763212955521261,203
3553,1200,7735,0.2763212955521261,81
3554,7241,7724,0.2763212955521261,31
3555,7205,7450,0.2763212955521261,14
3556,6739,7721,0.27632129555212614,30
3557,6678,7188,0.27632129555212614,7
3558,3853,7126,0.27632129555212614,6
3559,7402,7685,0.27632129555212614,46
3560,7474,7688,0.27632129555212614,40
3561,6411,7725,0.2763212955521263,18
3562,2947,7330,0.2763541693708248,14
3563,7628,7689,0.27635416937082485,60
3564,5247,7507,0.27639200593857427,6
3565,6958,7751,0.2764317725863209,49
3566,7636,7641,0.276431772586321,81
3567,7717,7754,0.2765038970273065,53
3568,7238,7747,0.27660402864054473,19
3569,7014,7407,0.27664583706958046,16
3570,3520,7664,0.2767629390905613,86
3571,7759,7761,0.2769570391159913,69
3572,6845,7015,0.2769570391159913,9
3573,7393,7760,0.2769570391159914,23
3574,1306,1838,0.2769570391159915,2
3575,7551,7713,0.27705097934916856,32
3576,2894,7755,0.2770659795882291,61
3577,1373,1460,0.2770659795882292,2
3578,7394,7758,0.27731400442836673,84
3579,7456,7770,0.2773140044283669,86
3580,3821,7512,0.27774967228979663,4
3581,1961,6877,0.27774967228979663,32
3582,3860,6648,0.27774967228979663,16
3583,4215,7611,0.2777496722897967,45
3584,7385,7574,0.2777496722897968,21
3585,4309,7151,0.2777496722897968,5
3586,4615,6844,0.2777496722897968,26
3587,4710,7771,0.2777496722897968,88
3588,7756,7768,0.2777496722897968,67
3589,7645,7773,0.2777496722897968,39
3590,7716,7775,0.27774967228979686,57
3591,2709,7643,0.27774967228979686,8
3592,3310,7152,0.27774967228979686,5
3593,3878,7774,0.2777496722897971,17
3594,1801,7748,0.2780836613132224,31
3595,7405,7601,0.27808366131322243,66
3596,7573,7728,0.27856463370159484,18
3597,7294,7731,0.2788555736917952,109
3598,6262,6438,0.2788555736917952,5
3599,2897,7691,0.2789715236338923,24
3600,6842,7746,0.27922858997834227,41
3601,3007,7510,0.2792285899783424,3
3602,7786,7788,0.27922858997834243,49
3603,6839,7719,0.2792285899783425,37
3604,2325,7765,0.2792527259062255,24
3605,7712,7718,0.27958954466692604,108
3606,6261,7682,0.2802710349444039,251
3607,6713,7056,0.28027103494440403,8
3608,6937,7778,0.2802710349444041,29
3609,6862,7680,0.2802710349444041,91
3610,970,7745,0.28027103494440414,82
3611,7265,7681,0.28027103494440414,9
3612,6735,7320,0.28027103494440414,5
3613,5925,7671,0.28027103494440414,114
3614,1319,7797,0.28027103494440414,109
3615,3873,3974,0.28027103494440414,2
3616,2571,7523,0.28027103494440414,16
3617,7623,7764,0.28027103494440414,25
3618,3096,7741,0.28027103494440414,13
3619,530,552,0.28027103494440414,2
3620,7476,7785,0.28027103494440414,20
3621,7279,7798,0.2802710349444042,253
3622,7290,7656,0.2802710349444042,182
3623,763,7594,0.2802710349444042,85
3624,900,962,0.2802710349444042,2
3625,2622,7470,0.28027103494440425,5
3626,443,7677,0.28027103494440436,84
3627,3843,6506,0.28027103494440464,4
3628,70,7752,0.2802710350385298,41
3629,609,7744,0.2802710350385299,204
3630,2474,2567,0.28027103503852996,2
3631,7314,7821,0.28027103503853,206
3632,182,7813,0.28027103503853,254
3633,945,7729,0.28027103503853,8
3634,7483,7815,0.28027103503853,89
3635,7332,7820,0.28027103503853,50
3636,2035,7498,0.28027103503853,5
3637,6491,7828,0.28027103503853,8
3638,1294,7801,0.28027103503853007,92
3639,6501,7806,0.2802710350385301,111
3640,7269,7704,0.2808108669283789,33
3641,2096,7796,0.2810155328884635,25
3642,3618,3795,0.28108444022535695,2
3643,7059,7401,0.28132224965048813,5
3644,3488,7762,0.28132224965048813,87
3645,7795,7808,0.28199139472959406,53
3646,7753,7792,0.28199139472959406,59
3647,6399,6846,0.28199139472959406,11
3648,6882,7343,0.2819913947295941,8
3649,7347,7639,0.28199139472959417,36
3650,3707,3757,0.28199139472959417,2
3651,6796,7344,0.2819913947295943,8
3652,5911,7835,0.2822212850334886,10
3653,726,7818,0.2827211441136164,85
3654,7722,7804,0.2827211441136164,210
3655,1069,7191,0.28272114411361643,5
3656,2366,5595,0.28272114430023654,4
3657,7246,7675,0.28272114430023665,6
3658,7373,7697,0.2827211443002367,25
3659,7709,7836,0.2827211443002367,93
3660,6383,7848,0.2827211443002367,8
3661,2532,6881,0.2827211443002367,8
3662,2662,7853,0.2827211443002367,9
3663,7644,7833,0.28272114430023676,36
3664,7240,7791,0.28330498682568744,26
3665,2692,2933,0.28566443522051865,2
3666,3030,7857,0.28566443522051865,3
3667,3425,7757,0.2863238528392042,50
3668,1247,7667,0.28655966149789874,71
3669,2973,5836,0.28655966186613974,4
3670,5265,7234,0.28655966186613985,7
3671,3455,5285,0.28715868478713885,3
3672,538,7805,0.2888817518501654,115
3673,771,6290,0.2888817518501655,3
3674,3571,3906,0.2888817518501655,2
3675,7720,7856,0.2888817518501655,29
3676,4628,7842,0.2888817518501655,4
3677,3493,7839,0.2888817518501655,12
3678,5700,7793,0.2888817518501655,10
3679,1212,7850,0.28888175185016557,26
3680,1278,7321,0.28888175185016557,6
3681,6246,7678,0.28888175185016557,7
3682,7259,7830,0.28888175185016557,94
3683,7706,7847,0.28888175185016557,53
3684,6878,7781,0.28888175185016557,43
3685,952,7207,0.2888817518501656,3
3686,4287,7794,0.2888817518501656,51
3687,919,5674,0.2888817518501656,5
3688,7698,7852,0.2888817518501656,13
3689,6519,7742,0.2888817518501656,67
3690,1963,7855,0.2888817518501656,37
3691,3518,7832,0.2888817518501656,34
3692,6890,6891,0.2888817518501656,7
3693,3765,7812,0.2889225797838624,21
3694,3305,7767,0.2894830219889412,33
3695,7737,7844,0.28948302198894144,47
3696,3386,4659,0.29012154296288545,4
3697,3219,7883,0.29012154296288545,35
3698,5385,7607,0.29044448661992683,10
3699,751,810,0.290444486619927,2
3700,7437,7858,0.29106886305448565,8
3701,6946,7882,0.29130677842335806,41
3702,7403,7859,0.2913067784233582,52
3703,3496,7886,0.2914933193715053,34
3704,1959,7652,0.2917996521389522,6
3705,2216,7432,0.2917996521389522,3
3706,2312,7662,0.2917996521389522,26
3707,2661,7894,0.2917996521389522,53
3708,6385,6883,0.2917996523197661,24
3709,4015,7900,0.2917996523197661,25
3710,7074,7738,0.2917996523197662,6
3711,3829,7273,0.2917996523197662,8
3712,7749,7841,0.29179965231976623,43
3713,7780,7790,0.2917996523197663,72
3714,4579,4580,0.29179965231976634,5
3715,1753,7854,0.29179965231976634,10
3716,7843,7887,0.2917996523197664,55
3717,7825,7872,0.2917996523197664,14
3718,6848,7508,0.2917996523197664,10
3719,7473,7874,0.2917996523197664,98
3720,1535,7875,0.2917996523197664,54
3721,3184,7908,0.29179965231976646,56
3722,1775,7864,0.29179965231976646,116
3723,7684,7739,0.29179965231976646,36
3724,4635,7869,0.29179965231976646,14
3725,3025,4049,0.29179965231976646,2
3726,3775,4668,0.29179965231976646,6
3727,4742,7889,0.29179965231976646,37
3728,973,7912,0.29179965231976646,55
3729,3609,5398,0.29179965231976646,4
3730,7376,7868,0.29179965231976657,9
3731,6100,7840,0.29179965231976657,13
3732,4210,7782,0.29194754021118235,59
3733,1876,7824,0.29266202556058185,255
3734,2469,7814,0.29266202556058185,183
3735,7666,7827,0.2926620255605819,56
3736,7816,7831,0.29266202556058196,113
3737,690,941,0.29266202556058196,2
3738,7157,7863,0.29317904284154234,7
3739,1564,7632,0.29361094943987154,4
3740,7439,7893,0.2937174669006721,44
3741,7695,7703,0.29386833244406335,7
3742,7406,7895,0.2940206248390491,39
3743,2625,7933,0.2943099639461041,8
3744,3700,7935,0.2943099639461041,9
3745,6531,7553,0.2949908337903217,6
3746,5250,7867,0.29540152499635475,32
3747,7260,7878,0.29556881387710415,54
3748,6439,7919,0.29556881387710415,39
3749,2472,2807,0.29578600807896943,2
3750,5857,7898,0.2962727176061995,28
3751,3186,7910,0.29637636350275554,11
3752,7629,7943,0.2963763635027556,20
3753,7370,7823,0.29743628707179975,214
3754,1541,1832,0.298181797559248,2
3755,4813,7923,0.298355847402646,15
3756,7272,7750,0.2983558474026463,13
3757,2925,7783,0.29846366090548027,9
3758,1466,6206,0.29957013014184874,3
3759,1593,7769,0.2996745294689602,3
3760,5832,7732,0.2998553901220057,4
3761,6766,7952,0.2998553901220058,6
3762,7714,7777,0.3001865443629387,10
3763,3644,7809,0.30018654436293907,26
3764,7925,7939,0.3009575805414738,309
3765,7870,7888,0.30147932314251413,14
3766,4496,7787,0.3015347720466197,68
3767,3851,7899,0.3015347720466197,54
3768,7866,7959,0.3015347720466197,56
3769,3819,7851,0.3015347720466197,94
3770,4572,5696,0.3015347720466197,14
3771,2789,6847,0.3015347720466197,4
3772,7784,7937,0.3015347720466197,11
